"","mean","se_mean","sd","2.5%","25%","50%","75%","97.5%","n_eff","Rhat"
"y0_Log",8.74693079349954,0.027361817253516,1.40260913638016,5.74269331713367,7.85815796791832,8.87521907275483,9.74512055813623,11.1332865570595,2627.74640779033,1.00030091575757
"kappa_0",0.897709314913008,0.00106980499139454,0.0481022926017539,0.798526387026907,0.865206631705713,0.899311136208949,0.93278104930516,0.984213577764955,2021.72607230611,1.0028623772245
"psi",0.00287272187525053,1.78186247213358e-05,0.000824634992755138,0.00168875735951725,0.00231178663486476,0.00273431129500362,0.00327349440807508,0.0049769635859929,2141.78147133394,1.00040011172157
"rho",1.73720361139569,0.00611363786572885,0.241380744518789,1.28892585059513,1.56894516587902,1.7302367104469,1.89804097179188,2.25172902613606,1558.85537423567,1.00137702447238
"r_d",2.74789316616024e-05,3.52087043848523e-07,1.80768550225577e-05,2.29231286375017e-06,1.41270627310948e-05,2.44797072957885e-05,3.78164960010845e-05,6.94899910580139e-05,2636.00155232922,0.999573177273066
"delta0",1.76452774521061,0.00610739376261235,0.241625334424569,1.3151303881539,1.59521962760347,1.75716105539304,1.92696962753816,2.28164950984001,1565.21172966459,1.0013658479697
"Beta",5.57553877660493,0.0141269265474531,0.721053745515711,4.24243828566068,5.07367873634805,5.55803586504943,6.04300654348076,7.0287596430416,2605.19298533315,1.0014547292337
"sigma1",0.673899834701294,0.00190407799184713,0.103120128849691,0.501831343860337,0.599713349394164,0.665846668119102,0.735953055148105,0.910327218221665,2933.03622874956,0.999576151910479
"sigma2",0.563390164077655,0.00157088953072677,0.0856049759149121,0.424808467055792,0.503598846189547,0.551882720258623,0.612799432992534,0.759633038883606,2969.65999255021,1.00038103677911
"sigma3",0.136151533947865,0.00046981786703973,0.0236925156854663,0.0982294452779627,0.119085162193334,0.13291847396312,0.149941499538221,0.190497131244342,2543.09916882939,0.999826033513769
"sigma4",0.247031950242598,0.000703141052985124,0.0371799773747872,0.186487550216858,0.220020365875945,0.242616615014343,0.269109400149825,0.330580475874369,2795.97531155341,0.999525855087876
