"","mean","se_mean","sd","2.5%","25%","50%","75%","97.5%","n_eff","Rhat"
"y0_Log",12.3855994523009,0.0152972669291674,0.429144845056058,11.5754793710916,12.1067413585823,12.4061397317225,12.6739107784786,13.2090120136342,787.009745537712,0.999018636454418
"kappa_0",0.897167340937244,0.0013446505572879,0.0465800616729688,0.803292830775206,0.86578685401643,0.898755448856312,0.929880024078778,0.983363547387122,1200,0.99768897155097
"psi",0.00120648099774685,1.39670983632423e-05,0.000404174496311899,0.000612710350346162,0.000935131971728704,0.00114920370940182,0.00141855678923014,0.0021422826951302,837.385484025368,1.00150980312456
"rho",1.83754406005305,0.0107617829958826,0.310507376995004,1.28881605420754,1.62441065361105,1.81578470031487,2.02918099182015,2.51195994558427,832.483019935499,1.00404365375529
"lambda0",0.0328363393515363,0.000107789461919968,0.0037339364913179,0.0259393023852561,0.030306708125431,0.032723280531195,0.0353350926791402,0.0404217427055922,1200,0.99760500445924
"r_d",4.7604222009959e-05,4.54084537229755e-07,1.29638489691393e-05,2.49826410716821e-05,3.86340680964217e-05,4.64311693054485e-05,5.56715655475919e-05,7.39353209903236e-05,815.069231475325,0.997942360884131
"Beta",4.94844915455186,0.0238775039181175,0.754210840037426,3.55869844849545,4.39968555448915,4.91717145526533,5.44401429796562,6.48860238913825,997.717730557749,1.00094909556739
"sigma1",1.0608095872343,0.00599788914418524,0.15732327390649,0.803606936052424,0.94854927583402,1.03975062933962,1.15653146243583,1.44301280809115,688.001019404176,1.00369972135722
"sigma2",0.173858361208238,0.00104209431239183,0.0307012024714497,0.126486227866268,0.152346239491729,0.169711361258317,0.190539340771668,0.24515336581308,867.954022874193,0.998171073044943
"sigma3",0.294301593176783,0.00144956851524696,0.0460953050973368,0.221573563627841,0.26334788084934,0.287942400470557,0.320904897097626,0.406486279336405,1011.19727978956,0.998754554061978
"sigma4",0.15523438391127,0.000874628947069703,0.0263404014812957,0.114334550352429,0.136369397922083,0.152409850586647,0.169730976297603,0.216031969754108,906.978697474277,1.00131462232928
