"","mean","se_mean","sd","2.5%","25%","50%","75%","97.5%","n_eff","Rhat"
"y0_Log",11.7924780229471,0.00681348501477083,0.364647566821907,11.0845457669739,11.5598409227983,11.7905867997624,12.0295558337859,12.5010416650978,2864.23092713646,1.00042801860518
"kappa_0",0.897700799955662,0.000874313486319504,0.0476883562233896,0.801567689448242,0.865562609442406,0.89860279433692,0.931472833153763,0.985717086773622,2975.0231599423,1.00030398047413
"psi",0.000942952657246921,5.36844372025129e-06,0.000297668739611898,0.000513016439443507,0.000733639647670956,0.000891860398404437,0.00109849967438563,0.00167567926880023,3074.46567008149,0.999407029547641
"rho",1.54210886304188,0.00452411281588124,0.25919195944334,1.08595499448951,1.35601391051751,1.52429850225094,1.7092374514479,2.09869116784716,3282.28431468087,1.00028771152635
"r_d",2.59644418125184e-05,2.24491098692822e-07,1.3304208230612e-05,-8.02707944755342e-07,1.80161666122232e-05,2.6106028562789e-05,3.44006225795708e-05,5.17368810912226e-05,3512.20467254995,0.999499266179597
"deltaYFP",0.401531804109075,0.000721472320602359,0.0479515660319433,0.3089007297793,0.369696591021029,0.400611865502519,0.432620829483191,0.496972266632098,4417.39507301192,0.999799453705368
"Beta",5.3626440656845,0.0118823913569529,0.755431063868904,3.96688719948983,4.84219250244736,5.3471603859804,5.86359054959155,6.90850329262828,4041.86658799616,0.999749279981292
"sigma1",1.06532944001123,0.00251529373144881,0.164780024845306,0.7915938140778,0.949466678343882,1.04751750037778,1.16418179223426,1.42990286519567,4291.72327132128,0.999863642938717
"sigma2",0.676261387740643,0.00152509401776967,0.103759050233039,0.504726115778974,0.602628851659555,0.6648249229333,0.737983044507802,0.915070278272737,4628.69687335253,1.00061899960227
"sigma3",0.294488099954333,0.000686576431836324,0.0450584450803328,0.221498426530899,0.262532961156632,0.28925478235298,0.320283753838354,0.395171219399459,4306.99748962586,1.00010989379682
"sigma4",0.159426071195646,0.000438461467463387,0.0273696952022829,0.115720538217724,0.140310782936217,0.156263289925482,0.17466468781595,0.221068057797428,3896.52131156162,0.999461711877775
