"","mean","se_mean","sd","2.5%","25%","50%","75%","97.5%","n_eff","Rhat"
"y0_Log",16.8161589319864,0.00987628635231835,0.367293950552711,16.0103655642966,16.5939396091954,16.853993793024,17.0684025976168,17.4227350621968,1383.05739841204,1.00344937385554
"kappa_0",0.226809736418525,0.0027975382953439,0.125109715960957,0.0187392417260919,0.132116165975933,0.211758050459964,0.317205786903214,0.49477030148578,2000,0.999586006215753
"psi",0.760715662193016,0.00166663634156761,0.063772601827205,0.641856955984271,0.716377663454007,0.759175180533605,0.804063140899024,0.882681567129696,1464.15338800315,0.999755115012802
"rho",0.00117327303796594,2.92479392984426e-05,0.00103047017720302,3.16049597838899e-05,0.000387380109388093,0.000903622737304951,0.00169745853435099,0.00365188910045182,1241.31015801358,0.999631749966574
"r_d",0.000853234735873186,8.04712305143574e-06,0.000359878283326317,0.000170918928435212,0.000608887118881202,0.000841899199835267,0.00109885523511692,0.00156021193816683,2000,0.99928046191167
"deltaYFP",0.275500256666085,0.00107539675983924,0.0391674706444989,0.202061712768876,0.248401201426186,0.274725548640219,0.302073903409568,0.356529217474676,1326.51940047801,0.999811420451913
"Beta",4.81317873954011,0.0130457466126718,0.482594605817524,3.86448897389284,4.50149853230473,4.80813287246601,5.13299143343055,5.76465664735322,1368.44405952744,0.998731876014785
"sigma1",0.302066782053521,0.000811165260117666,0.036276413252188,0.243139897230292,0.276615185242422,0.298298685832047,0.324192203492231,0.386109503293846,2000,1.00017330698681
"sigma2",0.0885621218844392,0.000259980164455745,0.010138518301284,0.071152110707629,0.0814640328166099,0.0878790293409283,0.0946599245281492,0.111059210413342,1520.7875574637,1.00097642556982
"sigma3",0.561981182777171,0.0018511947141205,0.0690024084235473,0.447261445229176,0.514713547792357,0.556634378315021,0.602556604077928,0.715268086144329,1389.39040615563,0.999872486019949
"sigma4",0.538468369262575,0.00176017199600419,0.0670222304435601,0.428977939445814,0.493252317529593,0.531824835868787,0.576030483327777,0.691917745175702,1449.86490990462,0.998818443343177
