"","mean","se_mean","sd","2.5%","25%","50%","75%","97.5%","n_eff","Rhat"
"y0_Log",11.7712642064971,0.011395934159363,0.522679024312998,10.7771781256209,11.4170389569466,11.7577262129367,12.1133128735233,12.8070921362222,2103.63448023804,0.999497541260423
"kappa_0",0.89773112445941,0.000903202647295238,0.047677727748081,0.801234856516847,0.866155393832352,0.898477869121175,0.933600561895373,0.983262154790601,2786.51057177634,0.999927273097044
"psi",0.00141862138049715,1.05530770900524e-05,0.000476015244453099,0.000740868481233509,0.0010826194686254,0.00133560582997144,0.00165377414181897,0.00259466734414939,2034.62089952571,0.999936841315547
"rho",1.02874587753502,0.00106464992875574,0.0479743284651479,0.93536200311552,0.995880494618063,1.02894211497761,1.06003344984257,1.12572347920705,2030.50540479421,1.00094307369503
"delta",1.03854028779453,0.00105984356701013,0.0477948706330557,0.945497411534329,1.00610486842644,1.03885082916707,1.06948297177827,1.13418524694033,2033.66326891984,1.00098034836735
"Beta",6.249301530663,0.0108810251552322,0.669211290279974,4.98177677278305,5.7941024418281,6.23264083923423,6.68551431937412,7.61945540797578,3782.56927055973,0.999973002324277
"sigma1",1.15894917305658,0.00306821422517642,0.180143783250714,0.853695167616341,1.03101120043972,1.14179649498882,1.26565655617608,1.5636327383663,3447.20570832655,1.00059874594501
"sigma2",0.688764782612016,0.00197195599615607,0.112946750023477,0.506477682569621,0.607854482444026,0.676860615255367,0.755096291678323,0.935431872738086,3280.59817313928,1.00008831424674
"sigma3",0.29945796594151,0.000880122103017662,0.047130005317091,0.223982745710945,0.266440008218162,0.293860509379224,0.326183415132882,0.40899197031952,2867.53760439788,1.00032603944225
"sigma4",0.178448346988771,0.000533626787728198,0.0311386573295945,0.129260165451278,0.156576669835902,0.174520149491988,0.195976218607553,0.250900122066849,3405.05804015134,1.00077263918015
