"","mean","se_mean","sd","2.5%","25%","50%","75%","97.5%","n_eff","Rhat"
"y0_Log",8.15886030828475,0.0278380092796224,1.27530116526878,5.31349718910335,7.37198444261273,8.26859245752217,9.07506624996697,10.32289891921,2098.69420089352,0.999895832435379
"kappa_0",0.896813445562203,0.00109832961164514,0.0471488473178031,0.801819624609746,0.864140578228445,0.898362796274148,0.93064005836176,0.982493161197382,1842.79393471289,1.00119928001028
"psi",0.00263297396410964,1.47836468082165e-05,0.000723780682573674,0.0016190462247692,0.0021261649678232,0.00250676446961334,0.00297690109913978,0.00438347866921557,2396.90498565896,0.999676159896861
"rho",1.78640891051682,0.00695661192477754,0.24557014816825,1.32566638884618,1.61777292626722,1.78353174315695,1.95030116817254,2.28875695963622,1246.10773196874,1.00059050492822
"delta",1.80274403675036,0.00694044457932358,0.245644861785742,1.34076065259853,1.63305367549144,1.7995948248067,1.96645956101006,2.30890981184628,1252.68185670884,1.00060630998778
"Beta",5.51783619103704,0.0171468414899275,0.736025555981781,4.1274680535632,5.00556928143286,5.49620414991919,6.00238377179632,7.0141381444041,1842.54253249756,1.00046714883154
"sigma1",0.672763792304666,0.00233923155274066,0.106991812153871,0.494470643030593,0.596670124814168,0.660698023694197,0.736899087127732,0.915764654918007,2091.96618453275,0.99976463720287
"sigma2",0.566040153786544,0.00193273305043006,0.0867226652074234,0.425343700807334,0.505113574893592,0.555114035924496,0.615643195381291,0.766370286303084,2013.36023186417,1.0013253974658
"sigma3",0.134096893537256,0.000567155887620313,0.0244741351149746,0.0971231454039143,0.116616879535087,0.130256403489626,0.147807796061965,0.191295410738001,1862.12922859738,1.0002027328497
"sigma4",0.248693535240617,0.00078255214346122,0.0405309415450578,0.184967960736685,0.220638037318891,0.242916336541915,0.270580923858343,0.346599170656738,2682.54375575655,1.00080067128577
