"","mean","se_mean","sd","2.5%","25%","50%","75%","97.5%","n_eff","Rhat"
"y0_Log",10.3190682386546,0.0392472485428448,0.928371243809408,7.8296134632498,10.0950860398226,10.5839495157866,10.8821980331275,11.3073702253637,559.5319989092,1.00157967391135
"kappa_0",0.89790341852941,0.00110855500686198,0.0474043885658045,0.802818990760402,0.865889794045668,0.898030420725564,0.93162293258001,0.987350723832315,1828.61636858188,0.99973941099539
"kappa_inc",0.372892459509977,0.00470751261980194,0.247968631631916,0.0207746520796672,0.164261152110743,0.333156509430171,0.54604882322694,0.907770360183519,2774.66467476293,1.00004464276111
"psi",0.000559830659586405,1.14242421527095e-05,0.000362170402579238,8.87771770892332e-05,0.000280084363039751,0.000474706372194433,0.000778332576063051,0.00140874182888265,1005.01168614036,1.00158591444998
"rho",1.45481603762946,0.00666306512817889,0.204463653977575,1.06682185873827,1.31425248280452,1.44837092150111,1.58714380332449,1.88223398416892,941.638309619516,1.00130426002264
"rho_inc",0.622340418563317,0.00756387535865867,0.29456197881176,0.124328054023905,0.411147279200529,0.597489637892294,0.803838340627404,1.26144307729053,1516.57764474048,1.00064128303628
"alpha",0.458569141134946,0.0040502097195549,0.190887768280282,0.089922694993551,0.325413907987985,0.463232038160754,0.588850738120023,0.825957166791766,2221.26911436753,1.00028461388917
"delta",1.45664495111613,0.00664638119887788,0.204482374583971,1.06922131946184,1.31574844695112,1.4500050278488,1.5893453780587,1.88683435261771,946.54500271985,1.00133404660184
"Beta",6.18213625406103,0.0181002549887011,0.718770838562506,4.83286669273994,5.67564419494891,6.16104252907132,6.66513268325647,7.6336408737577,1576.92671865869,1.00012238028146
"sigma1",0.650508062987722,0.00227415379669949,0.104581823292816,0.480663957376078,0.577131000428876,0.636728514220099,0.709852054592683,0.886529009315052,2114.81681333479,0.999731698024467
"sigma2",0.794651555750214,0.00288801065319804,0.123538079853086,0.59255290976127,0.707155842564944,0.781081870542168,0.873144504139186,1.06471613797493,1829.8020585473,1.00030071576543
"sigma3",0.146234321873213,0.000608822336423105,0.0269448041611331,0.103778242808377,0.127436305917193,0.142729851001978,0.161610957456371,0.207304813058179,1958.70444107128,0.999731174290797
"sigma4",0.24678899037827,0.000753037460338916,0.0370264915346673,0.187640340833712,0.220266486717172,0.242035547658258,0.267695431109855,0.332000416564637,2417.64183647211,1.00026436562728
