"","mean","se_mean","sd","2.5%","25%","50%","75%","97.5%","n_eff","Rhat"
"y0_Log",10.8220213453919,0.0156333442382354,0.46506551529145,9.93712235091317,10.5093727461085,10.8093568703745,11.1083051506995,11.772493734163,884.961736848931,1.00594100041526
"alpha",0.29735570741311,0.00659825031692422,0.175020424327116,0.0185093302911239,0.165711364204098,0.279237701189647,0.422783618476915,0.677943995238408,703.590375848504,1.00846760866978
"kappa_0",0.896853771724557,0.00138402310974932,0.0459796085702214,0.805602050915439,0.865126737740878,0.899109855421399,0.929983408686627,0.982982951811529,1103.6817361527,1.0014730486791
"kappa_inc",0.395676100507633,0.0089141262140101,0.261541373758056,0.0213166850584235,0.178913499695577,0.358041677643989,0.576030466624242,0.931349741119602,860.841594574032,1.01004913976401
"psi",0.00149719019953482,1.2363551693426e-05,0.000364133630511879,0.000917035304676556,0.00123520147105663,0.00145227702699829,0.00170079339360057,0.00234773675635452,867.431290749005,1.00315802310934
"rho",1.35832180605168,0.00761811106757691,0.182610479135635,1.01771448028009,1.22568525931583,1.35248707807991,1.48243174225327,1.72850517241361,574.588317515747,1.00364078958647
"delta",1.36655043534017,0.00680888222773269,0.182610220970345,1.02903972040673,1.23340397069768,1.36003540772791,1.48996037873841,1.7389381158294,719.280885591512,1.00359392489369
"rho_inc",0.266279937315459,0.00806170237803865,0.20572973191685,0.00648371033910214,0.10053759669502,0.22371682149905,0.386291101431318,0.761130780246473,651.239296789937,1.01425193904713
"delta_inc",0.614914940416101,0.00814561001511355,0.315183720571621,0.13754984658832,0.381098745229476,0.575468755792492,0.800342670138032,1.33133954908492,1497.20175778827,1.00155791768805
"Beta",5.83797855717196,0.0242285369952234,0.715613797909143,4.53148738067663,5.34531885816362,5.82291359910327,6.31390572766301,7.27406222441233,872.374635802561,1.00853493527385
"sigma1",0.661807747241551,0.00401403089735122,0.114856673423331,0.487275092917055,0.577037303007105,0.644741963387288,0.732091895773321,0.921579569732832,818.749495304368,1.00737576423681
"sigma2",0.203655688169275,0.00103041082082308,0.0327016552192742,0.152556681523811,0.180848743342337,0.20046287813204,0.221627814331798,0.280068450811328,1007.20680002396,1.00272705955707
"sigma3",0.163266654665599,0.000903880636999032,0.0280207227740202,0.118589804738745,0.143644001265272,0.16009224161382,0.179707071184719,0.224325878155806,961.029016967531,1.00795005264292
"sigma4",0.241996826194232,0.000926511171717003,0.0362047070299305,0.182982111894572,0.217529293761478,0.237743709788554,0.262583943577946,0.324453848945629,1526.96384586757,1.00379051502119
