"","mean","se_mean","sd","2.5%","25%","50%","75%","97.5%","n_eff","Rhat"
"y0_Log",8.26764048061522,0.029400041250642,1.40122872537066,5.37409200186529,7.34263389919564,8.37849635608493,9.23613822584428,10.8230527127411,2271.54939038274,0.999702266956633
"kappa_0",0.896835951853352,0.000898490664440816,0.0469782705522061,0.799846596584197,0.866033814814552,0.898164726244528,0.93081918987689,0.984085809198294,2733.80108389961,1.00064241587515
"psi",0.002950695847769,2.88393020836579e-05,0.00113301868210658,0.00150288631378572,0.00215961102050359,0.00271382580309047,0.00345662374137351,0.00577923179538626,1543.49294762327,1.00022460950292
"delta",1.81376309763244,0.00585873864743671,0.240115557076138,1.36266087279202,1.6526855478596,1.80562204826056,1.96868036362502,2.30344348025664,1679.70241953437,1.00235201676511
"r_d",1.09098299138729e-05,2.42003875333532e-07,1.27425314391353e-05,2.96735905365228e-07,2.987853933065e-06,7.19573984357132e-06,1.41426444889315e-05,4.27929058234225e-05,2772.4695584574,1.00048438805668
"rho0",1.7864872563981,0.00589718086142409,0.239639895540646,1.33888757608439,1.62481526410593,1.77943378768837,1.93952238863632,2.27295777791419,1651.31280409224,1.00248828262887
"Beta",5.57364336911757,0.0154728390645565,0.746522449483731,4.17186253294826,5.04592688653475,5.55681745009337,6.06511773627782,7.15095968288363,2327.80034383958,1.00081398741081
"sigma1",0.761092832992099,0.00290803107962575,0.127218426769574,0.549056440248915,0.670891363730661,0.746718496105287,0.839221000457134,1.04261011911314,1913.82381179658,1.00018179675739
"sigma2",0.549092498760083,0.00177482262534597,0.0852918533450078,0.408823790698389,0.489015456062563,0.539107388418143,0.596458075924736,0.744362066639169,2309.43205795552,1.00010721632059
"sigma3",0.139261862586686,0.00049123822384233,0.0242727423627513,0.100146536134934,0.12205745450556,0.136448308352234,0.153142029751744,0.194937483255071,2441.48121734632,1.00137217620091
"sigma4",0.246937618268302,0.00068232380737464,0.0368709302916828,0.186371001076452,0.220593420595424,0.243033343723738,0.268397434357591,0.330733402412011,2920.02884338348,1.00021346097151
