"","mean","se_mean","sd","2.5%","25%","50%","75%","97.5%","n_eff","Rhat"
"y0_Log",10.1199759909665,0.0621812776358426,1.60177391976813,6.47643549441541,9.15355807352051,10.4169401786331,11.3698038078352,12.4164059274186,663.564515569794,1.00181212367968
"kappa_0",0.896471777536836,0.00194291235198504,0.0478588526953007,0.801181545976295,0.865732102036034,0.896290356985874,0.928009675502579,0.987031900017587,606.761683743686,1.00468682572794
"psi",0.00440222201952405,4.36903031883343e-05,0.00100102394414908,0.00278566023285884,0.00367709211468748,0.0042962150730625,0.00498652725898831,0.00677394555700932,524.951057042592,1.00456222994874
"rho",2.01428549533902,0.0109310364650078,0.323789441149176,1.43921943388649,1.77672959602499,2.00431604366612,2.21978625509598,2.70294977988194,877.410198849339,0.999505911615561
"lambda0",0.0589932231047831,0.000115387443854593,0.00399713830623313,0.0513278780783934,0.0563800533786136,0.0590984058789374,0.061655668870846,0.0667096907713881,1200,0.997938186029378
"r_d",5.67807037172267e-05,7.85757850922814e-07,1.64727587572127e-05,2.38578553649732e-05,4.62356317167187e-05,5.64160473008751e-05,6.668131553387e-05,9.01407730838885e-05,439.496295277478,1.00466334391102
"Beta",5.25171404578165,0.0254531020531426,0.741399906479437,3.86314369965012,4.74613720647463,5.22135135258943,5.7586768098468,6.78693207966394,848.444846799713,1.00052758894111
"sigma1",0.714448822833642,0.00321261039790435,0.111288088681888,0.535571329595368,0.634396433100965,0.701878984549749,0.782965317657393,0.958977621882949,1200,0.99905207036674
"sigma2",0.205764240917033,0.000976939015830536,0.0325918004335832,0.150891011964404,0.183052519412506,0.20240133421712,0.224487187284874,0.277792925062021,1112.96574098286,0.997549355884589
"sigma3",0.131017380984839,0.000789864276324522,0.0233775838568631,0.0947560691568495,0.113975484237636,0.127789165352276,0.144913897044598,0.18656843517931,875.980225977656,0.99973546883738
"sigma4",0.249596879143266,0.00118508674723485,0.0385775937031683,0.188472991302443,0.222147620545836,0.244923250023218,0.271032534117993,0.340251903891882,1059.6684076424,0.998233852974798
