"","2.5%","50%","97.5%"
"psi_Ci",0.00662949904691859,0.0636527396734827,2.33352368800681
"lambdaSlow_Ci",33.1725921442461,69.585474106677,149.185748575944
"lambdaFast_Ci",11.9641852119454,17.1954664841366,26.0172640073568
"deltaSlow_Ci",0.421339445811805,0.548948771119236,0.779370202446696
"deltaFast_Ci",0.542532834317725,1.20036864366132,4.06249401184252
"rhoSlow_Ci",NA,NA,NA
"rhoFast_Ci",0.556502464613099,1.29822477502553,5.51423984068849
"alpha_Ci",0.311551806037953,0.78306327564352,0.976880833395202
