"","mean","se_mean","sd","2.5%","25%","50%","75%","97.5%","n_eff","Rhat"
"y0_Log",10.4110019945788,0.0697393819305862,1.53156223518014,7.16122465728751,9.35827880905087,10.6257068187241,11.6312218829487,12.7242375941482,482.295389167195,1.00065081167877
"kappaF_0",0.893401691714687,0.00185452935834561,0.0454265064095784,0.797965966516561,0.863226922010099,0.892364390833658,0.925275464572853,0.973825527679722,600,0.997344584298363
"kappaS_0",0.895794015220497,0.0018289198005257,0.0447992029176075,0.807103667903199,0.864007163486026,0.896539579348299,0.927027950866801,0.976866990437837,600,0.998233893249046
"psi",8.93166814527957e-05,1.76956844725669e-06,2.9689526415909e-05,4.46356408528442e-05,6.97533942529416e-05,8.56983324257765e-05,0.000104485235238455,0.000161273436329357,281.495728071067,1.00322235040989
"f_fast",0.12150444351187,0.013555138754748,0.173643499380896,0.00178005083379228,0.0233716767156931,0.0603563728357599,0.137276259790369,0.68582302351052,164.10020510446,0.998398476526473
"rhoFast",0.825449904669252,0.0220057120681019,0.417154009011415,0.181348660088861,0.508006531298621,0.770287999628426,1.08504881285223,1.7969374647579,359.353592588618,0.997407797300371
"rhoSlow",1.81034776821422,0.0152530511616221,0.282907868672818,1.27366355849286,1.6413021510572,1.80553751613849,2.00221090809906,2.36146000135502,344.014382491523,0.999127619584106
"deltaYFP",0.201080039928718,0.00273672230424878,0.0429744715670094,0.107027587148975,0.175570445026365,0.207341235481706,0.232258118725623,0.267047871159785,246.581009833692,1.01319074125605
"lambdaFast",0.0588580235144248,0.000488870883262028,0.0119748421409569,0.0384360237231341,0.0501194833640693,0.0581548684556402,0.0665417529578411,0.0835827931025232,600,0.999077447422005
"lambdaSlow",0.0150280515474781,0.000530619280186033,0.00573077587077299,0.00657772432056407,0.011033384059243,0.0143590687333817,0.0179524655886522,0.0295046909666634,116.643567796057,1.01393744538558
"Beta",5.69233235944121,0.0318159251764418,0.706134339828734,4.31328374041068,5.20709598713888,5.68368723399091,6.16295928821517,7.02728023465836,492.589954459614,0.99816504897936
"sigma1",1.06644638374799,0.00651011980055866,0.159464716757581,0.803580041211536,0.952978694896155,1.0470588404207,1.14821235064608,1.4708155704234,600,0.997748548899023
"sigma2",0.175372297127112,0.0011374912997747,0.0278627327130324,0.129742906564266,0.155998796203041,0.171943000506002,0.193401616164801,0.234925187524191,600,0.998398497673142
"sigma3",0.16933594965479,0.00122300371634381,0.0299573505856987,0.1191425674024,0.149696646391746,0.165779305492989,0.18479467453483,0.243556507242461,600,0.998232207789087
"sigma4",0.152328621373778,0.00101487237790381,0.0248591947990935,0.112857423447436,0.134915159577908,0.149718946166298,0.165086285920026,0.209659837204459,600,1.00011849957927
