"","mean","se_mean","sd","2.5%","25%","50%","75%","97.5%","n_eff","Rhat"
"y0_Log",8.85880403590546,0.0256090679086555,1.45160267078343,5.61210548708686,7.99650519766641,9.03950387076918,9.88598762239087,11.2284523179071,3212.97964070167,1.00027474392599
"kappaF_0",0.897007519815019,0.000812013188933503,0.0465848460952328,0.801600327320965,0.865158177523048,0.897979626982296,0.930766287763891,0.98262874066843,3291.26736582781,1.00010006836621
"kappaS_0",0.896275194531094,0.000816383910638801,0.046337080424572,0.801400767094482,0.864860351462161,0.897446880593398,0.928525966849361,0.982682238221285,3221.57657796526,0.999737379909417
"psi",0.00349855044708051,2.50164678852271e-05,0.00109739010213218,0.00192491911132034,0.00272703539524327,0.00330504287901562,0.0040195276555062,0.00624124775998836,1924.28810659749,0.999507920060379
"f_fast",0.479752694362667,0.00610624085225148,0.238389454782135,0.038234723730099,0.299389818903386,0.492724820610445,0.660514065870769,0.919337256855943,1524.14476883537,0.999958914100269
"rhoSlow",1.32946615918486,0.00523668141391983,0.221526005205587,0.898634173282077,1.18883278539152,1.32501338051375,1.47315459748448,1.766997728279,1789.52234288409,1.00117923893725
"rhoFast",1.56290341956244,0.003760564995722,0.245328101816215,1.13282420967679,1.38945147843357,1.55132369557834,1.71797549590836,2.10193495348242,4255.87044312771,0.999465133113749
"lambdaSlow",0.0111820319140754,9.37444115916903e-05,0.0048600486921498,0.00300987753279929,0.00795805240181487,0.0106477843783845,0.0139777502190922,0.0221507439868664,2687.75987339998,0.999962458649687
"lambdaFast",0.0808765080213211,0.000343188991982024,0.0157503472628454,0.0491404163562311,0.0705358391949141,0.0814943186831155,0.0912237400145312,0.110770240775181,2106.26770495941,1.00029738066584
"alpha",0.517185867492199,0.00340585410485412,0.220796950588162,0.0906969836379064,0.358924164678098,0.51963509345693,0.680029013886416,0.924682527259916,4202.754883869,1.00013287558679
"Beta",6.04647586479132,0.0114843623214177,0.726126826961569,4.70267060328939,5.55151239583266,6.03800469258422,6.52826449006118,7.49865462920273,3997.70913972884,0.999966819426464
"sigma1",0.668956339749141,0.00187584793047321,0.110223263070586,0.489114198031787,0.590166006961091,0.657520693992201,0.733797656743503,0.914761067683561,3452.63978530178,0.99984290881548
"sigma2",0.565081766850629,0.00132570036830258,0.0836982015085217,0.426569832879196,0.506527717005695,0.556607255859719,0.613080119909571,0.761897322864439,3986.03858374799,0.999814965560482
"sigma3",0.147709788051767,0.000473852774336816,0.0277089967300574,0.104394058786616,0.128012993900682,0.144240423492827,0.163044608050213,0.212459237553638,3419.43810821632,1.000309455796
"sigma4",0.245826282017708,0.000621773712608107,0.0372709858263304,0.185474218597141,0.219508963003504,0.241317935424651,0.267575102025688,0.332104162816255,3593.1640533119,1.00015978489041
