"","mean","se_mean","sd","2.5%","25%","50%","75%","97.5%","n_eff","Rhat"
"y0_Log",12.1435775186594,0.00686004747315982,0.378269351441306,11.3919105286751,11.8903934656501,12.1441267306664,12.3958896983541,12.8876753063215,3040.52142059915,1.00087451791865
"kappaF_0",0.898307660055153,0.000875994138412817,0.0464374223808426,0.800344394564816,0.867237963318921,0.900096577290777,0.930913509603669,0.983661401943974,2810.17787421551,1.0004955469419
"kappaS_0",0.896587019035408,0.000855460408650693,0.0472069476020882,0.800629194785922,0.864588849171134,0.897052248969521,0.930681518734194,0.981927155755033,3045.17327746302,1.00034663101824
"psi",0.00276397234122312,5.88356942871537e-05,0.00240406311836509,0.000902315668316889,0.00147560948332809,0.00204789791641635,0.00312813371396156,0.00904521496352266,1669.59050521779,1.00211875557938
"f_fast",0.433423632609533,0.00854560785305615,0.265456735087594,0.0223394244825099,0.203815507765119,0.419442590303795,0.645258873673696,0.936085799655762,964.942817369428,1.00089718456731
"rhoSlow",1.34197712567942,0.010336889288118,0.229816867789544,0.821228066889223,1.21717086164176,1.35201551455412,1.48501194046796,1.75716930138923,494.292559191389,1.00579646168824
"rhoFast",1.55885394523664,0.00445674649180234,0.232809085387681,1.15023647375069,1.3943958495258,1.54534186761153,1.70222122321275,2.05367622225123,2728.75149567499,1.00021446686975
"deltaYFP",0.422544206273109,0.000735970016020415,0.048540005617152,0.327478337179158,0.390375402886945,0.422474382052134,0.454915986085696,0.518493690098269,4349.90129235566,1.00004819230589
"lambdaFast",0.467804997592925,0.0134321040790541,0.357529013405676,0.0141596546632786,0.167338928393478,0.425728407131869,0.700248053314894,1.25992026644542,708.491239197306,1.00141148689309
"lambdaSlow",0.00996621143323719,0.00013277103454978,0.0051036118323692,0.00162002407573875,0.00659559652046962,0.00933442180857478,0.0125576610506645,0.0221143344170925,1477.57179618331,1.0003412091151
"Beta",6.11206108290934,0.0131522619819105,0.728955134096552,4.73708192442127,5.61876813565996,6.08644753391119,6.5751406875761,7.64270857125413,3071.8548874754,1.00067900918492
"sigma1",1.18596729185141,0.00310390953162398,0.189324852005979,0.868829992071093,1.0537368715769,1.16520921697599,1.30214843895556,1.60753881134417,3720.46431113671,1.00031467256242
"sigma2",0.690961313597338,0.00203616272790288,0.115047767846475,0.505195768360735,0.606824119103648,0.678222891603355,0.758695728939668,0.95115253301659,3192.50383070925,1.0010366232405
"sigma3",0.155989508255322,0.000398957599108155,0.0263330462480606,0.114389622529521,0.137356151591644,0.152625867615741,0.171505256544807,0.215177050610377,4356.61036522147,0.999418683374602
"sigma4",0.155971396453742,0.0003557600665524,0.024942077607274,0.115402667279879,0.138435785460944,0.153103543970164,0.170570598840117,0.213555181942055,4915.30936397804,1.0003220872592
