"","mean","se_mean","sd","2.5%","25%","50%","75%","97.5%","n_eff","Rhat"
"y0_Log",10.2129120135441,0.0242681230988465,0.789788088418413,8.60971873153441,9.72882459169609,10.2383447694751,10.7182455116257,11.7945272194253,1059.12880685545,1.00237294563898
"alpha",0.435460990076916,0.0312725472656757,0.226461776225377,0.0518222096192706,0.258258124922628,0.424158749576108,0.597182307452009,0.892867969316972,52.4400749187913,1.0365414903536
"kappaF_0",0.896706552486858,0.0013585856432955,0.0469728760618828,0.802141524298911,0.864404002155302,0.897040320377538,0.929976119158825,0.984695948379392,1195.41929730346,1.00302510128804
"kappaS_0",0.897906317069282,0.00199174346266774,0.0492733532599479,0.794175837092077,0.864885279157403,0.901653396270607,0.934960757504495,0.983154647492782,612.008475982528,1.00870921974517
"psi",0.00457444045314366,0.000105554427808491,0.00289220920500561,0.00182871511250646,0.00295858520746481,0.00387666981260537,0.00522635622328568,0.0110139372789055,750.769284256025,1.0027126480966
"f_fast",0.520300129129225,0.0090905403242851,0.214076045042674,0.137917839280827,0.364296269687563,0.510921922504251,0.678100730772679,0.924921944565487,554.570482685567,1.01865679366372
"rhoFast",1.04800597366032,0.142439501977549,0.337663424837135,0.108890393307851,0.954565603561053,1.10885551195289,1.26172868636987,1.51059833164412,5.61962258319621,1.83324325907534
"deltaFast",1.12406693258857,0.0588367566210019,0.23002687587717,0.580593864329919,0.998549247015459,1.132975733093,1.28308424478326,1.53214548422573,15.2847983573268,1.158958490096
"rhoSlow",0.432241262456312,0.142888498202785,0.358139689630583,0.0236708309906539,0.165168655024201,0.328875588579579,0.573853086317726,1.32602685166712,6.28217980563487,1.62653203609339
"deltaSlow",0.915766336694929,0.0558955734152289,0.319917837002043,0.385832727695421,0.674788877588669,0.893754742322409,1.12308145511621,1.60755173360623,32.7583544738884,1.06829311761097
"Beta",5.41321796915611,0.0226844346717783,0.744180137933189,4.09368769086313,4.86595270968389,5.3745784843795,5.90329347032025,6.9396893723518,1076.21794226728,1.00944026669784
"sigma1",0.654484605923479,0.00319104342350705,0.106457278181235,0.477202584658084,0.580899005792816,0.643642170964171,0.716288018645531,0.904511657668843,1112.97469038179,1.00382137509337
"sigma2",0.20451357464401,0.000819589858262592,0.0315534499866574,0.153568850986992,0.182871867970942,0.200187672521261,0.222149123842503,0.278195938652387,1482.17864096313,1.00073959097339
"sigma3",0.251172298855333,0.00111856417599225,0.0375520720794144,0.19255275172619,0.223863150344825,0.246122574136447,0.272285392066954,0.334453399236731,1127.05730806338,1.00295275727761
"sigma4",0.246066156370937,0.000945733276157182,0.0360436084281242,0.183643421381147,0.221255909680403,0.242581404035494,0.267797952765289,0.326828291522617,1452.51018209363,1.00282882455953
