"","mean","se_mean","sd","2.5%","25%","50%","75%","97.5%","n_eff","Rhat"
"y0_Log",9.24336618622776,0.0253252879075551,1.41128201558405,6.02119546882975,8.38260869751145,9.50899280346814,10.3158774324202,11.2874358841892,3105.40917540002,1.00091019424912
"kappa_0",0.89741021500045,0.000823363056323839,0.0471895837344103,0.80323151545509,0.864446748284538,0.899303683009058,0.931953570185769,0.983962198868403,3284.80459473956,1.00031517036221
"psi",0.00255951564421985,1.24281789011671e-05,0.000703194510709601,0.00143388234046413,0.00206262640775351,0.00247950701679434,0.00295392297990563,0.00418352688523413,3201.37059329281,1.00084986147786
"rho",1.76223484242344,0.00398220607357948,0.271533260808796,1.2692456287623,1.57269841229344,1.75576300658413,1.9386229150727,2.32138243273048,4649.41817803693,0.999721981382973
"deltaYFP",0.144097510124902,0.000400980693623008,0.0289741438586372,0.0877739126673027,0.124320599466158,0.143808387729909,0.163942438928813,0.201383187863873,5221.24772049363,0.999560110308035
"Beta",5.54580777793518,0.010238197666995,0.741507279242482,4.15866610646021,5.03898710105442,5.53149783643816,6.02295665146628,7.08716971737868,5245.46287061104,0.999594681085558
"r_psi",0.00313050903928003,2.18022583749307e-05,0.00124993254958314,0.000649656073761403,0.00233100422716106,0.00312370383233337,0.00395202583208261,0.00566701913192895,3286.77663664545,1.00102676285279
"sigma1",0.676302844964599,0.00156633592037781,0.110409930642156,0.499409378291996,0.597895338972638,0.662538704125757,0.738703228420124,0.934052455734543,4968.74213902119,0.999555049603649
"sigma2",0.574420172996196,0.00121491932883786,0.0858701479947533,0.434780996126814,0.514095951881538,0.564769755209835,0.624322719738925,0.766519990511508,4995.62165690155,0.999554204454884
"sigma3",0.135306137009184,0.000344266573874815,0.0239075309530159,0.0974987228219966,0.117685757353259,0.132206197214994,0.149633550141519,0.189998888062602,4822.58330653693,1.0007046517967
"sigma4",0.246791381391594,0.000540103782058784,0.0378501408818471,0.184625518903533,0.219881922293457,0.24225149939915,0.26827158455344,0.333455023492263,4911.12020171703,0.999850106930745
