"","mean","se_mean","sd","2.5%","25%","50%","75%","97.5%","n_eff","Rhat"
"y0_Log",11.7314006346759,0.00524492652987841,0.322187017714343,11.1240236910668,11.5159026418852,11.7220017406759,11.9470343075837,12.3652822688575,3773.43832141748,0.999651726488146
"kappa_0",0.897033383720171,0.000797822320860536,0.0466787840458194,0.802495050670471,0.864829629478116,0.899090229628858,0.931105019207081,0.981464674686319,3423.15609908512,1.00032655240585
"psi",0.000584898019141181,3.83770091365947e-06,0.000223948103395734,0.000271448769929022,0.000425973733823609,0.000551064644266908,0.000696659131747907,0.00113573224814208,3405.27763838924,0.99950387967555
"rho",1.5962407351517,0.00384283160193048,0.255576346343639,1.12965437686654,1.41374341953213,1.58882516973382,1.76177685744126,2.1281638071243,4423.22068138449,1.00053847403297
"deltaYFP",0.422924619835835,0.000656661801314095,0.0478774604586321,0.330456959746778,0.389392771977601,0.422819383098873,0.456579365401763,0.515839701854669,5315.92328820106,0.999643108916811
"Beta",5.26781049344028,0.0113001952277422,0.751427655544211,3.84048871837498,4.75088682812426,5.23514910592185,5.76081243640126,6.81460462136844,4421.8342201086,1.00099681655901
"r_psi",0.0057699396264462,2.95874731606486e-05,0.00183691935036985,0.00204736406464898,0.00457105525545909,0.00576593595836786,0.00697241254169895,0.00928485028127126,3854.46782028897,0.999532209221111
"sigma1",1.02055143485566,0.00225463290854534,0.154684294902777,0.763490260118635,0.909160511119457,1.00457052291059,1.11742226343431,1.37253287699064,4706.96274260912,0.999561681728204
"sigma2",0.641579439627528,0.00144117858587802,0.0974064782654011,0.48757760190325,0.571535140527749,0.630737367110981,0.699017542962177,0.864172763840841,4568.14712383885,1.0003339426027
"sigma3",0.294049690636668,0.000640286319215281,0.0458968561628151,0.220839886727824,0.261168642510233,0.288729982261914,0.321513384751629,0.397027483063152,5138.27603718877,1.00005537357944
"sigma4",0.157819706332989,0.000403069687689701,0.027306413730499,0.115039621464632,0.138335171030223,0.15368149052216,0.173849537051779,0.223032832338902,4589.5388927751,0.999764129652399
