"","mean","se_mean","sd","2.5%","25%","50%","75%","97.5%","n_eff","Rhat"
"y0_Log",12.4632616005215,0.0147551160435212,0.69375503709119,11.1790790977344,12.0019670295066,12.4492642318408,12.9181477328863,13.8511422716561,2210.68589326054,1.00061245162514
"kappaF_0",0.897078038216698,0.000763783039784129,0.0469865895742017,0.801694654989202,0.864250272531938,0.899086113746452,0.930546344627375,0.983690387877124,3784.49405000367,1.00015070639587
"kappaS_0",0.897702065152938,0.000788101517154601,0.0474532437525472,0.80034685082307,0.866104899114426,0.89900136562957,0.931501402408791,0.984019027765758,3625.49643501809,0.999933291301624
"psi",0.00145412493181685,1.11674208098714e-05,0.000569192604694625,0.000685155831456488,0.00105622762862737,0.00133598897194526,0.00173058080410651,0.00288168798757521,2597.84200466057,1.00049007784782
"f_fast",0.270410761240939,0.00365974790605586,0.197661802399199,0.0108684608333367,0.107458168357145,0.230211337499523,0.397453726452492,0.728413750771604,2917.04521235077,1.00113003378786
"rhoSlow",1.26062945441393,0.00307809475403345,0.187837166474325,0.920286376229747,1.12982630044623,1.25192724126779,1.37955361645586,1.64935681297465,3723.90923467663,1.00043879297119
"rhoFast",1.43277445626358,0.00322989997693265,0.223987221912646,1.04212494630619,1.27596683757143,1.4201247072628,1.57184708056234,1.92220367218743,4809.15018448236,0.999840974379753
"lambdaSlow",0.0109805646904203,0.0001002922995675,0.00474340752417222,0.00348901482489041,0.00757043291682131,0.0104561955205881,0.0135697424454954,0.0221462526216661,2236.8955104128,1.00005383571933
"lambdaFast",0.0782684231015221,0.000276179084453833,0.0156628238548031,0.0458226909086121,0.0678901992116017,0.0786681620145536,0.088974422816109,0.108608518049063,3216.31485477557,1.00041766282108
"alpha",0.480898290309123,0.00406370121727578,0.217149859872883,0.0645246722647837,0.326416945376523,0.479418931751785,0.640012288973064,0.899196610026864,2855.45663342112,1.0001207532721
"Beta",5.7901308877395,0.0115573642759512,0.721619664523075,4.42232968863861,5.28957464581745,5.77256587473904,6.27930248075324,7.23045024580333,3898.51415036844,1.00063776400546
"sigma1",1.16012963280855,0.00285702434925429,0.177687408741299,0.863263176136446,1.03332701965278,1.14427435574322,1.26709518409104,1.55112621215792,3867.99072962223,1.0009195902902
"sigma2",0.700985263869604,0.00210182508342333,0.118473674633256,0.513486213684055,0.615912999556024,0.684502973953561,0.769446518523024,0.974942348904138,3177.24406099021,1.00035375332365
"sigma3",0.295045100702799,0.000699891791585701,0.0463942825888572,0.222183106788638,0.262127985741775,0.28852741666516,0.322833286216523,0.399339821125915,4394.07157389499,0.999552958250038
"sigma4",0.167422026442854,0.000431575892553314,0.0286083171250673,0.121535665184715,0.147096434568649,0.163863601726626,0.183702044301173,0.233752365106798,4394.10335510053,1.00004149770139
