"","mean","se_mean","sd","2.5%","25%","50%","75%","97.5%","n_eff","Rhat"
"y0_Log",12.2450629232092,0.0414070935005157,0.630119402793796,10.7150299368613,11.8975892156586,12.3109850598362,12.6675250455286,13.2866989568698,231.577420135875,1.01012510472296
"kappaF_0",0.895861394591649,0.0018357011116616,0.0449653104383076,0.80835771208428,0.865917980306419,0.894622378546844,0.929656770913408,0.9802364352578,600,1.00147966081536
"kappaS_0",0.898274554691163,0.00234280860815074,0.0465935310595476,0.807971359889591,0.86576402344182,0.897380916731635,0.929604993802637,0.989259038582494,395.528358287442,0.997732421027401
"psi",0.00142420373824883,1.96146560032659e-05,0.00045024093534263,0.000789625151141826,0.00111951780699468,0.00134148824270086,0.00165534428209677,0.00239497809954841,526.900443304347,1.00003264345872
"f_fast",0.141724510616848,0.00627106702805924,0.136434141015325,0.00505167514154027,0.0386714778705106,0.0985830694875727,0.202282373201939,0.495068459654303,473.329133697235,1.0008049176522
"rhoFast",0.882487018352371,0.0166879087497143,0.35481112335111,0.292770595649956,0.609191891065866,0.872616025718757,1.09996161659036,1.62758963916771,452.054316350312,1.00224977015956
"rhoSlow",1.70000625206418,0.0115983205113988,0.265644907574686,1.24771448788747,1.49805431853049,1.69629452194603,1.87718811993779,2.22960751304988,524.581267065115,1.00113883451727
"deltaYFP",0.262564034772443,0.00240552881357874,0.0483930056779307,0.170227157619514,0.229994076037878,0.262235342831768,0.2958233524051,0.350517297966527,404.71012269267,0.998168624090362
"lambdaFast",0.0576543144080653,0.000520581067568094,0.0125939275918561,0.0357694035979296,0.0489467337135392,0.056929995285205,0.0658214185656877,0.0838296573986569,585.255689937059,0.999640229597337
"lambdaSlow",0.0103875813039064,0.000196276551434979,0.00397216311813961,0.00367281022071772,0.00762197702901564,0.0100298200397645,0.0125519295959139,0.0199024510044601,409.559789916369,0.999198640317637
"Beta",5.73461874612686,0.0325590143160721,0.725808867935879,4.25316148615828,5.25573329420693,5.73313059224587,6.20489139769508,7.1849083669027,496.937811280629,1.00121144106949
"sigma1",1.11268227071228,0.00706858038980071,0.173144151608552,0.840185260399392,0.993730240402885,1.08722507604421,1.22289581824229,1.51698519777192,600,0.998379709577828
"sigma2",0.183546278953316,0.00129836601586158,0.031803342382312,0.131868047921735,0.160353295612067,0.178723922329427,0.201298569639555,0.253372423325311,600,1.00177958995912
"sigma3",0.157345135133802,0.00109661025245956,0.0268613556523056,0.114762774246356,0.136912114176876,0.1548230998294,0.172927863460715,0.218077914393084,600,0.997910054318402
"sigma4",0.155142931066929,0.00102924394127553,0.0252112247697613,0.116603072385333,0.136943206768256,0.15191957015138,0.168639582414658,0.210202205103232,600,0.998524253360615
