"","2.5%","50%","97.5%"
"psi_Ci",0.00332608312983911,0.00833966449852954,0.0398691027996262
"lambdaSlow_Ci",50.2450772590509,99.7027292346751,272.281661361812
"lambdaFast_Ci",11.92896424368,17.5654492789843,27.9569225670301
"deltaSlow_Ci",0.446173056991558,0.586136872538978,0.794015662326393
"deltaFast_Ci",0.591097183728292,1.0772804163789,2.76061547458713
"rhoSlow_Ci",NA,NA,NA
"rhoFast_Ci",0.614409160189626,1.14598004648837,3.41574437209567
"alpha_Ci",0.413443725679969,0.715474551482044,0.944576121117243
