"","mean","se_mean","sd","2.5%","25%","50%","75%","97.5%","n_eff","Rhat"
"y0_Log",11.5878187672904,0.0208754147363559,0.550760009714514,10.4418472932033,11.2264040689291,11.5900323678467,11.9409574534258,12.6546490390401,696.072654913829,1.01083514460573
"alpha",0.0587823960565634,0.0024355219646417,0.0840664150563649,0.00045119614592477,0.0095683151397862,0.0287359477045283,0.0722636685524318,0.313116038308689,1191.40921317212,1.0038742978737
"kappa_0",0.897440176160198,0.00132744449031723,0.0466212669020343,0.803037638061524,0.867299206090185,0.897171776422803,0.930122425673536,0.982238350808609,1233.48934821446,1.0024327132022
"kappa_inc",0.381079458671584,0.00711542677827004,0.261068341368456,0.0107177992091375,0.163867082544014,0.337329247746414,0.559864298580411,0.93908158291702,1346.1904714921,1.00371424454211
"psi",0.000998238391734498,1.05623597171814e-05,0.000334895529650635,0.000502432103470604,0.000762037442785163,0.000941298665812496,0.00117211286772076,0.00177930418893049,1005.30257017909,1.00565238995681
"rho",1.27585451882339,0.00655091529118274,0.194152459811,0.914814458528008,1.13930539785425,1.26491864496131,1.40367512363701,1.6635704075997,878.378762943436,1.00292420337295
"delta",1.28557341578859,0.00651850611842724,0.194044542937669,0.926926959144709,1.14961739807092,1.2748428853775,1.41434848803125,1.67647410548627,886.148919755941,1.00280056091474
"rho_inc",0.652445850989705,0.0124958570264188,0.353959732527129,0.0810298743607525,0.380387860356217,0.620800217743513,0.890876171517296,1.40501069998317,802.371735047026,1.00902967263003
"Beta",5.86261961368907,0.0183009599121245,0.711663746399538,4.47446467384458,5.39936663243464,5.85485690955889,6.33627170541736,7.33193965607075,1512.1746234346,1.00063434993515
"sigma1",1.13218296122115,0.00483372650992302,0.183989032216795,0.831370630316112,1.00532286062474,1.11318048062123,1.2396095120531,1.54297410355872,1448.83764234075,1.00377408948092
"sigma2",0.210293216935673,0.00118497832744802,0.0408792778147545,0.14558193707681,0.181539925632385,0.204935694600014,0.232268434409607,0.30286666050158,1190.1059179516,1.00120934329563
"sigma3",0.300575684670209,0.00130983950111996,0.0486109177295156,0.223137714792328,0.266290472624382,0.294063089596452,0.327168012991682,0.412650752335472,1377.30927994306,1.00064367583122
"sigma4",0.170857514701193,0.000806793489917631,0.0306055154742302,0.12238921472998,0.149436841919622,0.166856495823642,0.18835172572127,0.239804035813364,1439.0458342598,0.999117488899336
